int_no;x;y;rue_1;rue_2;street_1;street_2;date_;all_pedest;pi;fi;fli;fri;fti;cli;cri;cti;acc;ln_pi;ln_fi;ln_fli;ln_fri;ln_fti;ln_cli;ln_cri;ln_cti;tot_crossw;number_of_;avg_crossw;tot_road_w;median;green_stra;half_phase;any_ped_pr;ped_countd;lt_protect;lt_restric;lt_prot_re;parking;north_veh;north_ped;east_veh;east_ped;south_veh;south_ped;west_veh;west_ped;total_lane;of_exclusi;any_exclus;commercial;curb_exten;all_red_an;new_half_r;distdt;ln_distdt;traffic_10000;ped_100;borough;;
1753;302856.59375;5052673.5;Geroges V;Sherbrooke;Georges V;Sherbrooke;20/03/2008;1;41.1502952575684;23704.833984375;2274.49780273438;2160.28686523438;19270.05078125;45887.05078125;18810.357421875;352430.34375;0;3.71723103523254;10.0734338760376;7.72951507568359;7.67799615859985;9.86630725860596;10.7339382171631;9.8421630859375;12.7726078033447;64.8000030517578;3;21.6000003814697;47.2999992370605;1;0;0;1;1;1;1;1;0;0;0;12939.8505859375;4.57225513458252;2340.10815429688;22.8612766265869;8424.8759765625;13.7167654037476;6;1;1;0;0;0;0;12962.0400390625;9.46977996826172;2.3704833984375;0.411502957344055;MontrÚal-Est;;
967;304129.5625;5049413;Boucherville;Notre-Dame;Boucherville;Notre-Dame;03/08/2009;0;16.9347763061523;22703.390625;1577.17883300781;2142.16821289062;18984.04296875;879.035949707031;2697.212890625;17648.337890625;0;2.82936906814575;10.0302696228027;7.36339282989502;7.66957378387451;9.85135364532471;6.77882623672485;7.89997386932373;9.77839660644531;96.1999969482422;4;24.1000003814697;55;1;1;1;1;1;1;1;1;0;3080.48974609375;13.1714916229248;8722.3984375;0;750.657287597656;3.76328301429749;10149.8447265625;0;5;1;1;0;0;0;1;10405.3515625;9.250075340271;2.270339012146;0.169347763061523;Mercier-Hochelaga-Maisonneuve;;
1534;303866.53125;5058284;40 e Avenue;Henri-Bourassa inter.Nord;40 e Avenue;Henri-Bourassa inter.Nord;27/10/2004;0;34.5109481811523;9627.3935546875;1472.60290527344;237.028549194336;7917.76220703125;0;638.162292480469;170853.4375;0;3.5412769317627;9.17236804962158;7.29478693008423;5.46818113327026;8.97686386108398;0;6.45859289169312;12.0485610961914;82.1999969482422;4;20.6000003814697;41.0999984741211;0;0;0;0;0;1;1;1;0;499.272888183594;11.5036497116089;7095.72705078125;23.0072994232178;2032.39367675781;0;0;0;3;0;0;0;0;0;0;18641.3671875;9.83313846588135;0.96273934841156;0.345109492540359;Pointe-aux-Trembles-RiviÞres-des-Prairies;;
1768;294150.59375;5033822;Saint-Patrick;7770 Accès garage STM;Saint-Patrick;7770 AccÞs garage STM;20/08/2009;0;24.894624710083;11045.453125;655.141357421875;457.832702636719;9932.4794921875;9601.3037109375;2670.56127929688;16484.357421875;0;3.2146520614624;9.30977439880371;6.48485088348389;6.12650394439697;9.20356464385986;9.16965389251709;7.89004421234131;9.71016693115234;68.1999969482422;3;22.7000007629395;44.5999984741211;1;0;0;0;0;1;1;1;0;0;0;6334.94873046875;0;603.419677734375;23.2349834442139;4107.0849609375;1.65964198112488;3;0;0;2;0;0;0;8183.2509765625;9.00984477996826;1.10454535484314;0.248946249485016;Lasalle;;
1221;286798.21875;5042981.5;Gouin;Henri-d'Arles;Gouin;Henri-d'Arles;05/12/2008;0;39.6669502258301;13784.7451171875;128.506744384766;115.080665588379;13541.158203125;2402.57836914062;1641.76184082031;282703.375;0;3.68051791191101;9.53131771087646;4.85598087310791;4.74563312530518;9.51348876953125;7.78429794311523;7.40352487564087;12.552152633667;47.5999984741211;3;15.8999996185303;40.2000007629395;0;0;0;0;0;1;1;1;1;0;0;7225.1474609375;8.35093688964844;51.7862968444824;18.7896060943604;6507.8115234375;12.5264053344727;4;0;0;0;0;0;0;12750.8046875;9.45335006713867;1.37847447395325;0.396669507026672;Ahuntsic-Cartierville;;
1648;302011.15625;5050599;Sherbrooke;7846 (face Fonteneau);Sherbrooke;7846 (face Fonteneau);09/10/2008;0;1121.52453613281;1695.22827148438;21.7336978912354;1673.49462890625;0;2812.4853515625;269150.40625;0;0;7.0224437713623;7.4355731010437;3.07886409759521;7.42266893386841;0;7.94182395935059;12.503026008606;0;69.0999984741211;3;23;48.7000007629395;1;0;1;1;1;1;1;1;0;1202.59790039062;264.9755859375;166.625;160.217788696289;275.293487548828;566.924499511719;50.7119598388672;129.406677246094;6;0;0;0;0;0;1;10736.8232421875;9.28143501281738;0.169522821903229;11.2152452468872;Mercier-Hochelaga-Maisonneuve;;
261;300143.75;5038624;Bridge;Saint-Patrick;Bridge;Saint-Patrick;05/06/2006;0;48.0387077331543;12376.17578125;5458.91845703125;3915.18090820312;3002.07666015625;66585.453125;138456.71875;36369.54296875;0;3.87200689315796;9.42352867126465;8.60500621795654;8.27261734008789;8.00706005096436;11.1062412261963;11.8383131027222;10.5014867782593;52;3;17.2999992370605;39.9000015258789;0;0;0;0;0;1;1;1;0;26.2763824462891;0;617.494995117188;0;5458.91845703125;36.0290298461914;6273.486328125;12.0096769332886;4;1;1;0;0;0;0;1834.10595703125;7.51431226730347;1.23761761188507;0.480387091636658;Sud-Ouest;;
814;302282.21875;5057154;Henri-Bourassa Est;10 905 (Institut Pinel);Henri-Bourassa Est;10 905 (Institut Pinel);17/11/2003;0;29.5391502380371;18806.287109375;873.389038085938;537.470153808594;17395.4296875;10664.23828125;5059.51611328125;293626.40625;0;3.38571691513062;9.84194660186768;6.77238082885742;6.28687286376953;9.7639627456665;9.27465057373047;8.52902603149414;12.5900630950928;94.5999984741211;4;23.7000007629395;65.9000015258789;1;0;1;1;1;0;0;0;0;418.606567382812;12.6596355438232;9798.4951171875;12.6596355438232;56.8478088378906;0;8532.3388671875;4.21987915039062;8;2;1;0;0;0;1;17199.865234375;9.75265693664551;1.88062870502472;0.295391499996185;Pointe-aux-Trembles-RiviÞres-des-Prairies;;
722;300959.125;5041828;Notre-Dame;Saint-Antoine;Notre-Dame;Saint-Antoine;18/06/2009;0;135.028091430664;5168.56640625;3210.02856445312;168.083450317383;1790.45422363281;272909.1875;0;152220.265625;0;4.90548276901245;8.5503511428833;8.07403469085693;5.12446117401123;7.49022483825684;12.5168943405151;0;11.9330835342407;68.3000030517578;3;22.7999992370605;52.2000007629395;1;0;0;0;0;1;1;1;0;3378.11206054688;50.0104026794434;0;85.0176849365234;0;0;1790.45422363281;0;2;1;1;0;0;0;0;2345.86108398438;7.7604079246521;0.516856670379639;1.35028088092804;Ville-Marie;;
1682;289591.625;5039127.5;Cavendish (int.Sud);Sortie A-40 dir. Est;Cavendish (int.Sud);Sortie A-40 dir. Est;07/04/2009;0;11.4736337661743;32138.4140625;6040.810546875;7580.2490234375;18517.35546875;0;29377.50390625;30351.623046875;0;2.4400520324707;10.3778066635132;8.7062931060791;8.93330097198486;9.82646369934082;0;10.2879848480225;10.3206052780151;64.1999969482422;3;21.3999996185303;61.5;1;0;0;0;0;1;1;1;0;11558.25;0;0;0;11075.138671875;1.63909101486206;9505.0263671875;9.83454322814941;6;1;1;0;0;0;0;9717.7587890625;9.1817102432251;3.21384143829346;0.114736340939999;Saint-Laurent;;
775;302588.59375;5046231.5;Notre-Dame;Saint-Clément;Notre-Dame;Saint-ClÚment;14/05/2009;0;22.6019401550293;38619.3515625;1274.35107421875;1899.43432617188;35445.56640625;17281.685546875;33.6383171081543;480599.03125;0;3.11803603172302;10.5615091323853;7.15019178390503;7.54931116104126;10.4757528305054;9.75740337371826;3.51566600799561;13.0827894210815;55.0999984741211;3;18.3999996185303;47.9000015258789;1;1;1;1;1;0;1;1;0;3188.66845703125;9.04077625274658;14869.91015625;13.561164855957;0;0;20560.771484375;0;5;0;0;0;0;0;1;6874.26513671875;8.83553981781006;3.86193513870239;0.226019397377968;Mercier-Hochelaga-Maisonneuve;;
1540;303747.3125;5048798;Beauclerk;Notre-Dame;Beauclerk;Notre-Dame;04/08/2009;1;147.358032226562;21012.982421875;195.31965637207;328.061187744141;20489.6015625;7081.166015625;34186.47265625;652372.25;0;4.99286508560181;9.95289611816406;5.27463817596436;5.79320001602173;9.92767333984375;8.86519432067871;10.4395847320557;13.3883714675903;63.7000007629395;4;15.8999996185303;44.7000007629395;1;0;1;1;1;0;0;0;0;168.771362304688;115.542098999023;9995.4365234375;5.02356910705566;9.48153686523438;0;10839.29296875;26.7923717498779;6;2;1;0;0;1;0;9683.2509765625;9.1781530380249;2.10129833221436;1.4735803604126;Mercier-Hochelaga-Maisonneuve;;
256;297206.25;5037096.5;Saint-Jacques;Saint-Rémi;Saint-Jacques;Saint-RÚmi;07/05/2004;1;35.3579750061035;30344.373046875;11297.8271484375;9117.3623046875;9929.1826171875;215797.515625;147495.984375;70215.15625;0;3.56552410125732;10.3203659057617;9.33236598968506;9.11793613433838;9.20323276519775;12.2820959091187;11.9015560150146;11.1593189239502;62.5;2;31.2999992370605;82.6999969482422;1;0;0;1;0;1;1;1;0;0;0;12224.134765625;0;8794.7158203125;28.2863788604736;9325.521484375;7.07159519195557;7;1;1;1;1;0;0;3734.39404296875;8.22534084320068;3.03443741798401;0.353579759597778;C¶te-des-Neiges-Notre-Dame-de-Graces;;
980;303877.125;5051934;Meese;Notre-Dame;Meese;Notre-Dame;08/07/2009;0;48.8798980712891;20803.625;316.420989990234;94.9263000488281;20392.27734375;2806.90625;1328.98413085938;186600.0625;0;3.88936591148376;9.9428825378418;5.75707387924194;4.55310106277466;9.92291164398193;7.93983793258667;7.19217014312744;12.1367225646973;63.7999992370605;4;16;43.0999984741211;0;0;1;1;0;0;1;1;1;61.1747245788574;27.1554985046387;9629.7451171875;3.62073302268982;320.639953613281;12.6725664138794;10792.0654296875;5.4310998916626;6;0;0;0;0;0;1;12592.1171875;9.44082641601562;2.08036255836487;0.488798975944519;Mercier-Hochelaga-Maisonneuve;;
1719;284476.84375;5040919;Gouin;Sortie A-13 (int.Est) Pitfield;Gouin;Sortie A-13 (int.Est) Pitfield;19/03/2009;0;21.7033596038818;17688.1171875;6910.38330078125;2239.90405273438;8537.8291015625;11536.810546875;33600.80078125;142538.125;0;3.07746696472168;9.78064823150635;8.84078025817871;7.71418809890747;9.05226230621338;9.35329818725586;10.4223051071167;11.8673648834229;80.5;4;20.1000003814697;50.5;1;0;0;0;1;1;1;1;0;1.92597103118896;0;5281.01220703125;15.0254020690918;9146.435546875;5.00846719741821;3258.74267578125;1.66948902606964;4;1;1;0;0;0;0;14786.8212890625;9.60149192810059;1.76881170272827;0.217033594846725;Pierrefonds-Roxboro;;
574;298872.75;5042316.5;Duluth;Saint-Denis;Duluth;Saint-Denis;22/10/2008;0;0;30649.697265625;519.134460449219;1266.68798828125;28863.875;0;0;0;3;0;10.3303775787354;6.25216293334961;7.14416122436523;10.2703456878662;0;0;0;58.7000007629395;4;14.6999998092651;52.2000007629395;0;1;0;1;1;1;1;1;1;15601.720703125;0;0;0;13188.322265625;0;1859.65490722656;0;4;0;0;0;0;0;0;2125.66796875;7.66184139251709;3.06496977806091;0;Plateau-Mont-Royal;;
974;303628.90625;5048604.5;Haig;Notre-Dame;Haig;Notre-Dame;04/08/2009;0;33.4904632568359;21215.88671875;1363.44506835938;1388.09704589844;18464.345703125;20722.73046875;19757.40625;247516.90625;0;3.51126098632812;9.96250629425049;7.21777009963989;7.23568916320801;9.8235969543457;9.93898582458496;9.89128398895264;12.4192342758179;86.1999969482422;4;21.6000003814697;48.0999984741211;1;0;1;1;1;0;0;0;0;1003.14660644531;20.0942783355713;9549.8037109375;10.0471391677856;56.8892211914062;0;10606.0478515625;3.34904599189758;6;2;1;0;0;0;1;9456.7724609375;9.15448665618896;2.12158870697021;0.33490464091301;Mercier-Hochelaga-Maisonneuve;;
1646;304014.03125;5049229.5;Hector-Barsalou;Notre-Dame;Hector-Barsalou;Notre-Dame;03/08/2009;0;48.9226837158203;20764.857421875;97.8250198364258;161.710739135742;20505.322265625;2212.6162109375;2253.9384765625;231502.015625;0;3.89024090766907;9.94101715087891;4.58317995071411;5.08580923080444;9.92844009399414;7.70193099975586;7.72043418884277;12.3523435592651;68.6999969482422;4;17.2000007629395;45.4000015258789;1;0;1;1;1;1;1;1;0;165.703598022461;37.6328353881836;10483.248046875;5.64492511749268;0;0;10115.9052734375;5.64492511749268;5;1;1;0;0;0;1;10189.234375;9.22908687591553;2.0764856338501;0.489226847887039;Mercier-Hochelaga-Maisonneuve;;
8604;292960.8125;5049441;Gouin;Saint-Michel;Gouin;Saint-Michel;02/12/2009;1;623.450561523438;5274.07421875;2144.3623046875;2234.96923828125;894.742736816406;504219.53125;471171.53125;297143.59375;0;6.43526887893677;8.57055759429932;7.67059707641602;7.71198320388794;6.79653596878052;13.1307668685913;13.0629768371582;12.6019706726074;56.7999992370605;3;18.8999996185303;42;1;0;0;1;1;1;1;1;0;0;0;2078.29467773438;199.66716003418;2718.20581054688;291.35107421875;477.573638916016;132.432312011719;3;1;1;0;0;0;0;11156.8642578125;9.31980991363525;0.52740740776062;6.23450565338135;MontrÚal-Nord;;
824;297996.59375;5046633.5;16 e Avenue;Saint-Zotique;16 e Avenue;Saint-Zotique;08/04/2004;1;276.813720703125;15596.392578125;723.326293945312;987.31396484375;13885.7529296875;34764.41015625;57758.80859375;1990574.25;0;5.62334489822388;9.65479469299316;6.58385992050171;6.89498805999756;9.53861904144287;10.4563493728638;10.9640312194824;14.5039339065552;60.2000007629395;4;15.1000003814697;49.5999984741211;0;0;1;1;1;0;0;0;1;1267.14099121094;88.5803909301758;7840.4345703125;62.744441986084;0;44.2901954650879;6488.8173828125;81.1986923217773;2;0;0;0;0;1;0;6530.43017578125;8.78422832489014;1.55963921546936;2.76813721656799;Rosemont-La-Petite-Patrie;;
1497;305572.1875;5057076;Notre-Dame;Saint-Georges (pl);Notre-Dame;Saint-Georges (pl);12/02/2009;0;90.0409088134766;18245.21484375;79.4542922973633;114.999641418457;18050.76171875;3364.2451171875;2377.89111328125;317994.84375;0;4.50026416778564;9.81165790557861;4.37518215179443;4.74492883682251;9.80094337463379;8.12095928192139;7.7739691734314;12.6697902679443;47;3;15.6999998092651;38.2999992370605;0;0;1;1;1;1;1;1;1;75.2724914550781;46.9778633117676;8915.6083984375;11.7444658279419;0;25.4463443756104;9254.3349609375;5.87223291397095;4;0;0;0;0;0;1;17999.775390625;9.79811477661133;1.82452154159546;0.90040910243988;Pointe-aux-Trembles-RiviÞres-des-Prairies;;
1351;297337.28125;5035224.5;Jolicoeur;Monk;Jolicoeur;Monk;08/11/2007;0;0;13390.02734375;2201.8544921875;2162.86328125;9025.3095703125;0;0;0;6;0;9.50226497650146;7.69705486297607;7.6791877746582;9.1077880859375;0;0;0;63.7999992370605;4;16;51.9000015258789;0;0;0;0;0;0;0;0;0.5;3504.61840820312;0;2931.21875;0;3795.9052734375;0;3158.28491210938;0;2;0;0;0;0;0;0;5352.0029296875;8.58522605895996;1.33900272846222;0;Sud-Ouest;;
1665;288139.40625;5042148.5;Henri-Bourassa;Bois Franc (train de banlieu);Henri-Bourassa;Bois Franc (train de banlieu);23/04/2009;1;32.490478515625;39203.23046875;1487.33288574219;966.379089355469;36749.51953125;22916.22265625;8859.4287109375;238801.890625;0;3.48094701766968;10.5765142440796;7.3047399520874;6.87355613708496;10.5118799209595;10.0396003723145;9.08923816680908;12.3833904266357;59.5;3;19.7999992370605;57.7000007629395;0;0;0;1;1;1;1;1;0;1433.10729980469;25.9923820495605;16196.048828125;6.49809598922729;0;0;21574.07421875;0;6;1;1;1;0;0;0;11273.3896484375;9.3302001953125;3.92032313346863;0.324904799461365;Saint-Laurent;;
982;303524.03125;5048435;Notre-Dame;6769 Est (Ordonnance);Notre-Dame;6769 Est (Ordonnance);14/07/2009;0;45.1751136779785;25334.392578125;455.059326171875;508.839050292969;24370.494140625;5636.45361328125;6873.63232421875;176213.921875;0;3.81054592132568;10.1399183273315;6.12042808532715;6.23213195800781;10.1011276245117;8.6370096206665;8.83544826507568;12.0794544219971;63.2999992370605;4;15.8000001907349;47.2999992370605;1;0;1;1;1;0;0;0;0;244.077270507812;25.2980632781982;12098.373046875;1.80700504779816;188.229080200195;12.6490316390991;12803.71484375;5.42101383209229;6;3;1;0;0;0;1;9258.0078125;9.13324451446533;2.53343915939331;0.45175114274025;Mercier-Hochelaga-Maisonneuve;;
15920;298800.25;5033762;LaSalle;Stephens;LaSalle;Stephens;15/10/2007;0;106.260101318359;9339.443359375;598.49658203125;137.557693481445;8603.388671875;15705.1865234375;4034.1875;468247.21875;0;4.66589021682739;9.14200210571289;6.39442110061646;4.92404317855835;9.05991077423096;9.66174602508545;8.3025598526001;13.056752204895;52;3;17.2999992370605;49.9000015258789;0;1;0;1;0;0;1;1;0;721.574523925781;51.8341941833496;4886.91796875;25.9170970916748;2.41329288482666;0;3728.53735351562;28.5088062286377;2;0;0;0;0;0;0;6477.451171875;8.77608203887939;0.933944344520569;1.06260097026825;Verdun;;
1271;290225.78125;5045267.5;Gouin;Hôpital de la Merci;Gouin;H¶pital de la Merci;06/11/2003;1;182.767456054688;15412.90625;391.517547607422;183.36897277832;14838.01953125;25380.341796875;8743.5556640625;1660351.25;0;5.20821523666382;9.64295959472656;5.97002983093262;5.21150016784668;9.60494804382324;10.1417303085327;9.07607173919678;14.3225402832031;29;3;9.69999980926514;22.8999996185303;0;0;0;1;1;1;1;1;0;203.192657470703;63.4091186523438;6878.814453125;70.8690185546875;0;7.45989608764648;8330.8984375;41.0294303894043;2;0;0;2;0;0;0;10335.619140625;9.24335098266602;1.54129064083099;1.82767450809479;Ahuntsic-Cartierville;;
3757;303168.0625;5047844;Clarence-Gagnon;Notre-Dame;Clarence-Gagnon;Notre-Dame;15/07/2009;0;47.0695304870605;26108.951171875;253.136795043945;333.296783447266;25522.517578125;5247.19580078125;7763.8642578125;323435.78125;0;3.85162591934204;10.170033454895;5.5339298248291;5.80903291702271;10.1473159790039;8.56544876098633;8.95723533630371;12.6867561340332;54.4000015258789;3;18.1000003814697;47;1;0;1;1;1;1;1;1;0;251.027328491211;34.3969650268555;12144.2373046875;9.051833152771;0;0;13713.685546875;3.62073302268982;5;1;1;1;0;0;1;8569.5126953125;9.0559663772583;2.61089515686035;0.470695316791534;Mercier-Hochelaga-Maisonneuve;;
129;300471.34375;5055856;57 e Avenue;Henri-Bourassa Est;57 e Avenue;Henri-Bourassa Est;30/10/2003;0;15.2729387283325;28718.416015625;636.749938964844;308.425750732422;27773.240234375;1367.58410644531;1025.68811035156;423799.125;0;2.72608304023743;10.2652940750122;6.45637702941895;5.73148107528687;10.2318277359009;7.22080087661743;6.93311882019043;12.9570150375366;72.8000030517578;3;24.2999992370605;61;1;0;1;1;1;1;1;1;0;338.273406982422;0;13471.240234375;7.63646984100342;0;0;14908.90234375;7.63646984100342;7;1;1;5;0;0;1;15679.8701171875;9.66013336181641;2.87184166908264;0.152729392051697;MontrÚal-Est;;
1418;297251.46875;5037044.5;Pullman;Saint-Rémi;Pullman;Saint-RÚmi;01/12/2004;0;82.7791442871094;19151.69921875;2826.76171875;3818.970703125;12505.9658203125;25999.658203125;207141.703125;345077.75;0;4.41617584228516;9.86014747619629;7.94688701629639;8.24773597717285;9.43396091461182;10.1658391952515;12.2411575317383;12.7515249252319;21.5;1;21.5;73.1999969482422;1;0;0;0;0;1;1;1;0;9942.759765625;9.19768333435059;0;0;6283.98974609375;18.3953666687012;2924.94897460938;55.1861000061035;4;0;0;0;1;0;0;3754.13696289062;8.23061370849609;1.91516995429993;0.827791452407837;Sud-Ouest;;
954;301344.375;5038768;Chemin-des-Moulins;Pierre-Dupuy int. Ouest;Chemin-des-Moulins;Pierre-Dupuy int. Ouest;06/12/2004;0;150.242172241211;16526.298828125;13512.3359375;611.297668457031;2402.66552734375;0;0;359384.4375;0;5.01224899291992;9.71270847320557;9.5113582611084;6.41558408737183;7.78433418273926;0;0;12.7921476364136;41.7999992370605;3;13.8999996185303;14.8000001907349;1;0;1;1;1;1;0;1;0;14012.005859375;150.242172241211;2514.2939453125;0;0;0;0;0;3;2;1;0;0;0;1;2552.9619140625;7.84500932693481;1.65262985229492;1.50242173671722;Sud-Ouest;;
9873;299482.875;5034714.5;Wellington;Woodland;Wellington;Woodland;22/10/2007;0;98.4849700927734;4527.33740234375;822.932861328125;755.360656738281;2949.04370117188;27157.275390625;8556.23046875;140177.078125;1;4.58990383148193;8.41788864135742;6.71287488937378;6.62719488143921;7.98923587799072;10.209400177002;9.05441474914551;11.8506622314453;52.9000015258789;4;13.1999998092651;50;0;0;0;0;0;0;0;0;0;970.143676757812;5.1834192276001;1312.83129882812;46.6507759094238;1252.49890136719;10.3668394088745;991.863342285156;36.283935546875;2;0;0;0;0;0;0;5514.537109375;8.61514282226562;0.452733755111694;0.984849691390991;Verdun;;
1653;298860.75;5050604.5;Métropolitain;Sortie Langelier;MÚtropolitain;Sortie Langelier;17/03/2009;0;28.6358013153076;26626.958984375;0;1412.75793457031;25214.201171875;0;31829.326171875;0;0;3.35465788841248;10.189679145813;0;7.25329923629761;10.1351633071899;0;10.368143081665;0;61.5;3;20.5;34.5999984741211;1;0;0;0;0;0;1;1;0;301.23583984375;28.6358013153076;26325.72265625;0;0;0;0;0;5;0;0;0;0;0;0;10387.69140625;9.24837684631348;2.66269588470459;0.286357998847961;St-LÚonard;;
8205;297529.9375;5041763.5;Côte-Sainte-Catherine;McNider;C¶te-Sainte-Catherine;McNider;16/09/2009;1;218.001907348633;17385.892578125;63.5476608276367;35.5119285583496;17286.83203125;1719.048828125;734.61083984375;825232.6875;0;5.38450384140015;9.76341438293457;4.15179014205933;3.56986904144287;9.75769996643066;7.44952583312988;6.59934091567993;13.623420715332;46.9000015258789;3;15.6000003814697;42.5;0;0;0;1;0;0;1;1;1;99.0595855712891;170.264266967773;9143.38671875;27.0513324737549;0;0;8143.44580078125;20.6863136291504;4;0;0;0;0;0;0;2306.39208984375;7.74343967437744;1.7385892868042;2.18001914024353;Outremont;;
1533;303921.6875;5058266;40 e Avenue;Henri-Bourassa inter.Sud;40 e Avenue;Henri-Bourassa inter.Sud;27/10/2004;0;65.1873474121094;12320.44140625;453.884460449219;1351.56701660156;10514.990234375;0;9630.44921875;504999.0625;0;4.17726516723633;9.4190149307251;6.11784315109253;7.20902013778687;9.26055717468262;0;9.17268466949463;13.1323118209839;77.5999984741211;4;19.3999996185303;42.2999992370605;0;0;0;0;0;1;1;1;0;423.62548828125;0;0;0;1689.45874023438;7.66909980773926;10207.357421875;57.5182495117188;3;0;0;0;0;0;0;18637.689453125;9.83294105529785;1.23204410076141;0.651873469352722;Pointe-aux-Trembles-RiviÞres-des-Prairies;;
